card_url	color	number	name	text	flavor	mana	type	otherSets	cmc	rarity	expansion	artist	pt	mark	colorIndicator	image_url	image_file	booze_text
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Magma+Jet	Red	52	Magma Jet	"Magma Jet deals 2 damage to target creature or player. Scry 2.(Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)"			Instant		2	Uncommon	"Duel Decks Anthology, Jace vs. Chandra"	Justin Sweet				../../Handlers/Image.ashx?multiverseid=393853&type=card	325.jpg	Magma Jet deals 2 damage to target creature or player and 1 drink to target player. Scry 2.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Searing+Spear	Red	147	Searing Spear	Searing Spear deals 3 damage to target creature or player.	Sometimes you die a glorious death with your sword held high. Sometimes you're just target practice.		Instant		2	Common	Magic 2013	Chris Rahn				../../Handlers/Image.ashx?multiverseid=249684&type=card	326.jpg	Searing Spear deals 3 damage to target creature or player and 1 drink to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Skullcrack	Red	106	Skullcrack	Players can't gain life this turn. Damage can't be prevented this turn. Skullcrack deals 3 damage to target player.	"The lawmage's argument was clever and well reasoned, but Blunk's response proved irrefutable."		Instant		2	Uncommon	Gatecrash	Dave Kendall				../../Handlers/Image.ashx?multiverseid=366238&type=card	327.jpg	Players can't gain life this turn. Damage can't be prevented this turn. Skullcrack deals 3 damageand 1 drink to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Brimstone+Volley	Red	138	Brimstone Volley	Brimstone Volley deals 3 damage to target creature or player. Morbid Ñ Brimstone Volley deals 5 damage to that creature or player instead if a creature died this turn.			Instant		3	Common	Conspiracy	Eytan Zana				../../Handlers/Image.ashx?multiverseid=382226&type=card	328.jpg	Brimstone Volley deals 3 damage to target creature or player and 1 drink to target player. Morbid - Brimstone Volley deals 5 damage to that creature or player and 3 drinks to target player instead if a creature died this turn.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Char	Red	14	Char	Char deals 4 damage to target creature or player and 2 damage to you.	"Izzet mages often acquire their magic reagents from dubious sources, so the potency of their spells is never predictable."		Instant		3	Mythic Rare	From the Vault: Twenty	Adam Rex				../../Handlers/Image.ashx?multiverseid=373332&type=card	329.jpg	Char deals 4 damage to target creature or playerand 1 drink to target player.  Char deals 2 damage and 2 drinks to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Staggershock	Red	166	Staggershock	"Staggershock deals 2 damage to target creature or player.Rebound(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)"			Instant		3	Common	Rise of the Eldrazi	Raymond Swanland				../../Handlers/Image.ashx?multiverseid=193571&type=card	330.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Stoke+the+Flames	Red	164	Stoke the Flames	Convoke(Your creatures can help cast this spell. Each creature you tap while casting this spell pays foror one mana of that creature's color.)Stoke the Flames deals 4 damage to target creature or player.			Instant		4	Uncommon	Magic 2015 Core Set	Ryan Barger				../../Handlers/Image.ashx?multiverseid=383404&type=card	331.jpg	Convoke\nStoke the Flames deals 4 damage to target creature or player and 2 drinks to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Act+of+Aggression	Red	141	Act of Aggression	(can be paid with eitheror 2 life.)Gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.			Instant		5	Uncommon	Commander 2015	Whit Brachna				../../Handlers/Image.ashx?multiverseid=405118&type=card	332.jpg	(The colored mana can be paid with either the appropriate colored mana or 2 drinks.)\nGain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Through+the+Breach	Red	193	Through the Breach	"You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice that creature at the beginning of the next end step.Splice onto Arcane(As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)"			Instant   Arcane		5	Rare	Champions of Kamigawa	Hugh Jamieson				../../Handlers/Image.ashx?multiverseid=80250&type=card	333.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chandra+Nalaar	Red	34	Chandra Nalaar	+1: Chandra Nalaar deals 1 damage to target player.X: Chandra Nalaar deals X damage to target creature.8: Chandra Nalaar deals 10 damage to target player and each creature he or she controls.			Planeswalker   Chandra		5	Mythic Rare	"Duel Decks Anthology, Jace vs. Chandra"	Kev Walker	6			../../Handlers/Image.ashx?multiverseid=393821&type=card	334.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chandra%2C+Pyromaster	Red	134	"Chandra, Pyromaster"	"+1: Chandra, Pyromaster deals 1 damage to target player and 1 damage to up to one target creature that player controls. That creature can't block this turn.0: Exile the top card of your library. You may play it this turn.7: Exile the top ten cards of your library. Choose an instant or sorcery card exiled this way and copy it three times. You may cast the copies without paying their mana costs."			Planeswalker   Chandra		4	Mythic Rare	Magic 2015 Core Set	Winona Nelson	4			../../Handlers/Image.ashx?multiverseid=383204&type=card	335.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Koth+of+the+Hammer	Red	44	Koth of the Hammer	"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.2: Addto your mana pool for each Mountain you control.5: You get an emblem with ""Mountains you control have : This land deals 1 damage to target creature or player.'"""			Planeswalker   Koth		4	Mythic Rare	Duel Decks: Venser vs. Koth	Eric Deschamps	3			../../Handlers/Image.ashx?multiverseid=266362&type=card	336.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sarkhan%2C+the+Dragonspeaker	Red	119	"Sarkhan, the Dragonspeaker"	"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste.(He doesn't lose loyalty while he's not a planeswalker.)3: Sarkhan, the Dragonspeaker deals 4 damage to target creature.6: You get an emblem with ""At the beginning of your draw step, draw two additional cards"" and ""At the beginning of your end step, discard your hand."""			Planeswalker   Sarkhan		5	Mythic Rare	Khans of Tarkir	Daarken	4			../../Handlers/Image.ashx?multiverseid=386650&type=card	337.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Acidic+Slime	Green	173	Acidic Slime	"Deathtouch(Any amount of damage this deals to a creature is enough to destroy it.)When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land."			Creature   Ooze		5	Uncommon	Commander 2015	Karl Kopinski	2-Feb			../../Handlers/Image.ashx?multiverseid=405117&type=card	338.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ainok+Survivalist	Green	172	Ainok Survivalist	"Megamorph(You may cast this card face down as a 2/2 creature for. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)When Ainok Survivalist is turned face up, destroy target artifact or enchantment an opponent controls."			Creature   Hound Shaman		2	Uncommon	Dragons of Tarkir	Craig J Spearing	1-Feb	Atarka		../../Handlers/Image.ashx?multiverseid=394488&type=card	339.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Arbor+Elf	Green	160	Arbor Elf	: Untap target Forest.	The forest will surround you with its life if you are still and calm.		Creature   Elf Druid		1	Common	Magic 2013	rk post	1-Jan			../../Handlers/Image.ashx?multiverseid=249840&type=card	340.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Avacyn%27s+Pilgrim	White	170	Avacyn's Pilgrim	: Addto your mana pool.	"Avacyn's protection is everywhere. From the holy church to the sacred glade, all that we see is under her blessed watch."		Creature   Human Monk		1	Common	Innistrad	Jana Schirmer&Johannes Voss	1-Jan			../../Handlers/Image.ashx?multiverseid=243212&type=card	341.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Avenger+of+Zendikar	Green	1	Avenger of Zendikar	"When Avenger of Zendikar enters the battlefield, put a 0/1 green Plant creature token onto the battlefield for each land you control.Landfall  Whenever a land enters the battlefield under your control, you may put a +1/+1 counter on each Plant creature you control."			Creature   Elemental		7	Mythic Rare	Duel Decks: Zendikar vs. Eldrazi	Aleksi Briclot	5-May			../../Handlers/Image.ashx?multiverseid=401643&type=card	342.jpg	"When Avenger of Zendikar enters the battlefield, put a 0/1 green Plant creature token with drunktouch onto the battlefield for each land you control.\nLandfall - Whenever a land enters the battlefield under your control, you may put a +1/+1 counter on each Plant creature you control."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Birds+of+Paradise	Green	165	Birds of Paradise	Flying: Add one mana of any color to your mana pool.	"The gods used their feathers to paint all the colors of the world.Yare-Tiva, warden of Gramur forest"		Creature   Bird		1	Rare	Magic 2012	Marcelo Vignali	0 / 1			../../Handlers/Image.ashx?multiverseid=221896&type=card	343.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chameleon+Colossus	Green	178	Chameleon Colossus	"Changeling(This card is every creature type at all times.)Protection from black: Chameleon Colossus gets +X/+X until end of turn, where X is its power."			Creature   Shapeshifter		4	Rare	Commander 2015	Darrell Riche	4-Apr			../../Handlers/Image.ashx?multiverseid=405171&type=card	344.jpg	"Changeling\nDrunktouch\nProtection from black and creatures with buzztouch or drunktouch\n2GG: Chameleon Colossus gets +X/+X until end of turn, where X is its power."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Courser+of+Kruphix	Green	119	Courser of Kruphix	"Play with the top card of your library revealed.You may play the top card of your library if it's a land card.Whenever a land enters the battlefield under your control, you gain 1 life."			Enchantment Creature   Centaur		3	Rare	Born of the Gods	Eric Deschamps	4-Feb			../../Handlers/Image.ashx?multiverseid=378491&type=card	345.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Craterhoof+Behemoth	Green	172	Craterhoof Behemoth	"HasteWhen Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control."	Its footsteps of today are the lakes of tomorrow.		Creature   Beast		8	Mythic Rare	Avacyn Restored	Chris Rahn	5-May			../../Handlers/Image.ashx?multiverseid=240027&type=card	346.jpg	"Haste\nWhen Craterhoof Behemoth enters the battlefield, creatures you control gain trample and drunktouch and get +X/+X until end of turn, where X is the number of creatures you control."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Den+Protector	Green	181	Den Protector	"Creatures with power less than Den Protector's power can't block it.Megamorph(You may cast this card face down as a 2/2 creature for. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)When Den Protector is turned face up, return target card from your graveyard to your hand."			Creature   Human Warrior		2	Rare	Dragons of Tarkir	Viktor Titov	1-Feb	Atarka		../../Handlers/Image.ashx?multiverseid=394535&type=card	347.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Deranged+Hermit	Green	202	Deranged Hermit	"Echo(At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)When Deranged Hermit enters the battlefield, put four 1/1 green Squirrel creature tokens onto the battlefield.Squirrel creatures get +1/+1."			Creature   Elf		5	Rare	Vintage Masters	Kev Walker	1-Jan			../../Handlers/Image.ashx?multiverseid=382915&type=card	348.jpg	"Echo 3GG\nWhen Deranged Hermit enters the battlefield, put four 1/1 green Squirrel creature tokens with buzztouch onto the battlefield.Squirrel creatures get +1/+1."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Elves+of+Deep+Shadow	Black	47	Elves of Deep Shadow	: Addto your mana pool. Elves of Deep Shadow deals 1 damage to you.	"Cast out of the Conclave generations ago, these elves found a home in the corrupted districts of the Golgari."		Creature   Elf Druid		1	Common	Duel Decks: Izzet vs. Golgari	Justin Sweet	1-Jan			../../Handlers/Image.ashx?multiverseid=292942&type=card	349.jpg	T : Add B to your mana pool. Elves of Deep Shadow deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Elvish+Mystic	Green	191	Elvish Mystic	: Addto your mana pool.	Life grows everywhere. My kin merely find those places where it grows strongest.Nissa Revane		Creature   Elf Druid		1	Common	Commander 2014	Wesley Burt	1-Jan			../../Handlers/Image.ashx?multiverseid=389499&type=card	350.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Eternal+Witness	Green	183	Eternal Witness	"When Eternal Witness enters the battlefield, you may return target card from your graveyard to your hand."	"She remembers every word spoken, from the hero's oath to the baby's cry."		Creature   Human Shaman		3	Uncommon	Commander 2015	Terese Nielsen	1-Feb			../../Handlers/Image.ashx?multiverseid=405216&type=card	351.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Fauna+Shaman	Green	172	Fauna Shaman	",, Discard a creature card: Search your library for a creature card, reveal it, and put it into your hand. Then shuffle your library."	She wears the talismans of every creature she can evoke.		Creature   Elf Shaman		2	Rare	Magic 2011	Steve Prescott	2-Feb			../../Handlers/Image.ashx?multiverseid=205059&type=card	352.jpg	
